cell,trial,covered,left,right,width,empty,joint_contrast_covered,positive_contrasts,negative_contrasts
paper_f1_cusp__uniform__n500,2202,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,25
paper_f1_cusp__uniform__n500,2203,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,22
paper_f1_cusp__uniform__n500,2204,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,17,25
paper_f1_cusp__uniform__n500,2205,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,15,23
paper_f1_cusp__uniform__n500,2206,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,17,27
paper_f1_cusp__uniform__n500,2207,True,0.24151696606786427,0.38323353293413176,0.1417165668662675,False,True,17,28
paper_f1_cusp__uniform__n500,2208,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,22
paper_f1_cusp__uniform__n500,2209,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,28
paper_f1_cusp__uniform__n500,2210,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2211,True,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,14,25
paper_f1_cusp__uniform__n500,2212,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,18,24
paper_f1_cusp__uniform__n500,2213,False,0.34331337325349304,0.3992015968063872,0.05588822355289419,False,False,15,26
paper_f1_cusp__uniform__n500,2214,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,16,25
paper_f1_cusp__uniform__n500,2215,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,14,23
paper_f1_cusp__uniform__n500,2216,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,23
paper_f1_cusp__uniform__n500,2217,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2218,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,26
paper_f1_cusp__uniform__n500,2219,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,23
paper_f1_cusp__uniform__n500,2220,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,26
paper_f1_cusp__uniform__n500,2221,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,17,23
paper_f1_cusp__uniform__n500,2222,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,17,23
paper_f1_cusp__uniform__n500,2223,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,25
paper_f1_cusp__uniform__n500,2224,True,0.24151696606786427,0.36726546906187624,0.12574850299401197,False,True,19,25
paper_f1_cusp__uniform__n500,2225,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,15,26
paper_f1_cusp__uniform__n500,2226,True,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2227,True,0.25748502994011974,0.3592814371257485,0.10179640718562877,False,True,17,25
paper_f1_cusp__uniform__n500,2228,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2229,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,26
paper_f1_cusp__uniform__n500,2230,True,0.22554890219560877,0.36726546906187624,0.14171656686626746,False,True,17,26
paper_f1_cusp__uniform__n500,2231,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,24
paper_f1_cusp__uniform__n500,2232,True,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,15,24
paper_f1_cusp__uniform__n500,2233,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2234,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,16,26
paper_f1_cusp__uniform__n500,2235,True,0.24151696606786427,0.36726546906187624,0.12574850299401197,False,True,18,25
paper_f1_cusp__uniform__n500,2236,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,14,26
paper_f1_cusp__uniform__n500,2237,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,26
paper_f1_cusp__uniform__n500,2238,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2239,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,24
paper_f1_cusp__uniform__n500,2240,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2241,True,0.24151696606786427,0.3592814371257485,0.11776447105788423,False,True,16,25
paper_f1_cusp__uniform__n500,2242,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,16,25
paper_f1_cusp__uniform__n500,2243,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,20,26
paper_f1_cusp__uniform__n500,2244,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,16,24
paper_f1_cusp__uniform__n500,2245,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,26
paper_f1_cusp__uniform__n500,2246,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,23
paper_f1_cusp__uniform__n500,2247,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2248,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,22
paper_f1_cusp__uniform__n500,2249,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,23
paper_f1_cusp__uniform__n500,2250,False,0.5588822355289421,0.3992015968063872,nan,True,False,16,24
paper_f1_cusp__uniform__n500,2251,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,28
paper_f1_cusp__uniform__n500,2252,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,18,24
paper_f1_cusp__uniform__n500,2253,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2254,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,23
paper_f1_cusp__uniform__n500,2255,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2256,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,25
paper_f1_cusp__uniform__n500,2257,True,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,21,28
paper_f1_cusp__uniform__n500,2258,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,23
paper_f1_cusp__uniform__n500,2259,True,0.249500998003992,0.3992015968063872,0.14970059880239522,False,True,19,27
paper_f1_cusp__uniform__n500,2260,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,17,23
paper_f1_cusp__uniform__n500,2261,True,0.27345309381237526,0.33532934131736525,0.06187624750498999,False,True,22,28
paper_f1_cusp__uniform__n500,2262,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,19,24
paper_f1_cusp__uniform__n500,2263,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,26
paper_f1_cusp__uniform__n500,2264,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,16,24
paper_f1_cusp__uniform__n500,2265,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2266,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,25
paper_f1_cusp__uniform__n500,2267,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,18,27
paper_f1_cusp__uniform__n500,2268,True,0.24151696606786427,0.34331337325349304,0.10179640718562877,False,True,19,28
paper_f1_cusp__uniform__n500,2269,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2270,True,0.22554890219560877,0.35129740518962077,0.125748502994012,False,True,16,23
paper_f1_cusp__uniform__n500,2271,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2272,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,24
paper_f1_cusp__uniform__n500,2273,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,15,27
paper_f1_cusp__uniform__n500,2274,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2275,True,0.249500998003992,0.3992015968063872,0.14970059880239522,False,True,17,23
paper_f1_cusp__uniform__n500,2276,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,False,18,24
paper_f1_cusp__uniform__n500,2277,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,23
paper_f1_cusp__uniform__n500,2278,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2279,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,23
paper_f1_cusp__uniform__n500,2280,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,24
paper_f1_cusp__uniform__n500,2281,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,25
paper_f1_cusp__uniform__n500,2282,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,23
paper_f1_cusp__uniform__n500,2283,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,14,26
paper_f1_cusp__uniform__n500,2284,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,13,22
paper_f1_cusp__uniform__n500,2285,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,14,26
paper_f1_cusp__uniform__n500,2286,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,24
paper_f1_cusp__uniform__n500,2287,True,0.249500998003992,0.33532934131736525,0.08582834331337325,False,True,21,28
paper_f1_cusp__uniform__n500,2288,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,25
paper_f1_cusp__uniform__n500,2289,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,26
paper_f1_cusp__uniform__n500,2290,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,15,24
paper_f1_cusp__uniform__n500,2291,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,25
paper_f1_cusp__uniform__n500,2292,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,26
paper_f1_cusp__uniform__n500,2293,True,0.28542914171656686,0.31137724550898205,0.02594810379241519,False,True,20,24
paper_f1_cusp__uniform__n500,2294,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,16,28
paper_f1_cusp__uniform__n500,2295,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,23
paper_f1_cusp__uniform__n500,2296,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,24
paper_f1_cusp__uniform__n500,2297,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2298,True,0.24151696606786427,0.36726546906187624,0.12574850299401197,False,True,17,25
paper_f1_cusp__uniform__n500,2299,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,26
paper_f1_cusp__uniform__n500,2300,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,17,25
paper_f1_cusp__uniform__n500,2301,True,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,15,23
paper_f1_cusp__uniform__n500,2302,True,0.22554890219560877,0.36726546906187624,0.14171656686626746,False,True,18,26
paper_f1_cusp__uniform__n500,2303,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2304,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2305,False,0.24151696606786427,0.18762475049900199,nan,True,False,19,25
paper_f1_cusp__uniform__n500,2306,True,0.25748502994011974,0.36726546906187624,0.1097804391217565,False,True,18,28
paper_f1_cusp__uniform__n500,2307,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,27
paper_f1_cusp__uniform__n500,2308,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,19,23
paper_f1_cusp__uniform__n500,2309,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,18,25
paper_f1_cusp__uniform__n500,2310,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,24
paper_f1_cusp__uniform__n500,2311,True,0.1936127744510978,0.3992015968063872,0.2055888223552894,False,True,15,25
paper_f1_cusp__uniform__n500,2312,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,15,26
paper_f1_cusp__uniform__n500,2313,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2314,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,16,23
paper_f1_cusp__uniform__n500,2315,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2316,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,25
paper_f1_cusp__uniform__n500,2317,True,0.2894211576846307,0.36726546906187624,0.07784431137724551,False,True,21,25
paper_f1_cusp__uniform__n500,2318,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,24
paper_f1_cusp__uniform__n500,2319,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2320,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,25
paper_f1_cusp__uniform__n500,2321,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,16,23
paper_f1_cusp__uniform__n500,2322,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,21
paper_f1_cusp__uniform__n500,2323,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,23
paper_f1_cusp__uniform__n500,2324,True,0.27345309381237526,0.4151696606786427,0.14171656686626743,False,True,20,25
paper_f1_cusp__uniform__n500,2325,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,16,23
paper_f1_cusp__uniform__n500,2326,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,25
paper_f1_cusp__uniform__n500,2327,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,25
paper_f1_cusp__uniform__n500,2328,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,26
paper_f1_cusp__uniform__n500,2329,False,0.27345309381237526,0.05389221556886228,nan,True,False,16,29
paper_f1_cusp__uniform__n500,2330,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2331,True,0.25748502994011974,0.3592814371257485,0.10179640718562877,False,True,18,29
paper_f1_cusp__uniform__n500,2332,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,25
paper_f1_cusp__uniform__n500,2333,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,25
paper_f1_cusp__uniform__n500,2334,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,27
paper_f1_cusp__uniform__n500,2335,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,24
paper_f1_cusp__uniform__n500,2336,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,24
paper_f1_cusp__uniform__n500,2337,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,24
paper_f1_cusp__uniform__n500,2338,True,0.249500998003992,0.33532934131736525,0.08582834331337325,False,True,18,28
paper_f1_cusp__uniform__n500,2339,True,0.25748502994011974,0.3992015968063872,0.1417165668662675,False,True,17,24
paper_f1_cusp__uniform__n500,2340,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,24
paper_f1_cusp__uniform__n500,2341,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,24
paper_f1_cusp__uniform__n500,2342,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,26
paper_f1_cusp__uniform__n500,2343,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,False,16,25
paper_f1_cusp__uniform__n500,2344,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,15,24
paper_f1_cusp__uniform__n500,2345,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,16,25
paper_f1_cusp__uniform__n500,2346,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,24
paper_f1_cusp__uniform__n500,2347,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,18,26
paper_f1_cusp__uniform__n500,2348,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,17,25
paper_f1_cusp__uniform__n500,2349,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,24
paper_f1_cusp__uniform__n500,2350,True,0.25748502994011974,0.4151696606786427,0.15768463073852296,False,True,17,26
paper_f1_cusp__uniform__n500,2351,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,25
paper_f1_cusp__uniform__n500,2352,True,0.27345309381237526,0.3592814371257485,0.08582834331337325,False,True,19,28
paper_f1_cusp__uniform__n500,2353,False,0.5209580838323353,0.3992015968063872,nan,True,False,17,25
paper_f1_cusp__uniform__n500,2354,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,23
paper_f1_cusp__uniform__n500,2355,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,15,25
paper_f1_cusp__uniform__n500,2356,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,23
paper_f1_cusp__uniform__n500,2357,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,19,25
paper_f1_cusp__uniform__n500,2358,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,13,23
paper_f1_cusp__uniform__n500,2359,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,23
paper_f1_cusp__uniform__n500,2360,True,0.2694610778443114,0.3592814371257485,0.08982035928143711,False,True,20,28
paper_f1_cusp__uniform__n500,2361,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,False,15,26
paper_f1_cusp__uniform__n500,2362,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2363,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,15,26
paper_f1_cusp__uniform__n500,2364,True,0.24151696606786427,0.3273453093812375,0.08582834331337325,False,True,18,24
paper_f1_cusp__uniform__n500,2365,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,25
paper_f1_cusp__uniform__n500,2366,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,18,25
paper_f1_cusp__uniform__n500,2367,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,14,26
paper_f1_cusp__uniform__n500,2368,True,0.24151696606786427,0.38323353293413176,0.1417165668662675,False,True,15,25
paper_f1_cusp__uniform__n500,2369,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,22
paper_f1_cusp__uniform__n500,2370,True,0.27345309381237526,0.3592814371257485,0.08582834331337325,False,True,20,28
paper_f1_cusp__uniform__n500,2371,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,20,25
paper_f1_cusp__uniform__n500,2372,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,13,24
paper_f1_cusp__uniform__n500,2373,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,16,26
paper_f1_cusp__uniform__n500,2374,True,0.20958083832335328,0.38323353293413176,0.17365269461077848,False,True,14,26
paper_f1_cusp__uniform__n500,2375,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,16,27
paper_f1_cusp__uniform__n500,2376,True,0.25748502994011974,0.3592814371257485,0.10179640718562877,False,True,18,30
paper_f1_cusp__uniform__n500,2377,True,0.25748502994011974,0.3992015968063872,0.1417165668662675,False,True,17,25
paper_f1_cusp__uniform__n500,2378,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2379,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,25
paper_f1_cusp__uniform__n500,2380,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,16,24
paper_f1_cusp__uniform__n500,2381,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,25
paper_f1_cusp__uniform__n500,2382,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,24
paper_f1_cusp__uniform__n500,2383,True,0.249500998003992,0.35129740518962077,0.10179640718562877,False,True,19,25
paper_f1_cusp__uniform__n500,2384,True,0.20958083832335328,0.36726546906187624,0.15768463073852296,False,True,16,28
paper_f1_cusp__uniform__n500,2385,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,22
paper_f1_cusp__uniform__n500,2386,True,0.1936127744510978,0.4151696606786427,0.22155688622754488,False,True,15,23
paper_f1_cusp__uniform__n500,2387,True,0.249500998003992,0.35129740518962077,0.10179640718562877,False,True,18,26
paper_f1_cusp__uniform__n500,2388,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,17,24
paper_f1_cusp__uniform__n500,2389,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,15,23
paper_f1_cusp__uniform__n500,2390,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,28
paper_f1_cusp__uniform__n500,2391,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,18,25
paper_f1_cusp__uniform__n500,2392,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,14,25
paper_f1_cusp__uniform__n500,2393,True,0.249500998003992,0.3992015968063872,0.14970059880239522,False,True,19,24
paper_f1_cusp__uniform__n500,2394,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,15,25
paper_f1_cusp__uniform__n500,2395,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,24
paper_f1_cusp__uniform__n500,2396,True,0.22554890219560877,0.38323353293413176,0.15768463073852299,False,True,17,27
paper_f1_cusp__uniform__n500,2397,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,23
paper_f1_cusp__uniform__n500,2398,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,17,24
paper_f1_cusp__uniform__n500,2399,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,24
paper_f1_cusp__uniform__n500,2400,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,17,23
paper_f1_cusp__uniform__n500,2401,True,0.249500998003992,0.36726546906187624,0.11776447105788423,False,True,19,25
paper_f1_cusp__uniform__n500,2402,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,16,23
paper_f1_cusp__uniform__n500,2403,False,0.8243512974051896,0.4151696606786427,nan,True,False,19,23
paper_f1_cusp__uniform__n500,2404,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,22
paper_f1_cusp__uniform__n500,2405,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,17,27
paper_f1_cusp__uniform__n500,2406,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2407,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,16,25
paper_f1_cusp__uniform__n500,2408,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,24
paper_f1_cusp__uniform__n500,2409,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,16,23
paper_f1_cusp__uniform__n500,2410,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,24
paper_f1_cusp__uniform__n500,2411,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2412,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,27
paper_f1_cusp__uniform__n500,2413,True,0.249500998003992,0.35129740518962077,0.10179640718562877,False,True,19,24
paper_f1_cusp__uniform__n500,2414,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,26
paper_f1_cusp__uniform__n500,2415,True,0.24151696606786427,0.3592814371257485,0.11776447105788423,False,True,16,28
paper_f1_cusp__uniform__n500,2416,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,14,23
paper_f1_cusp__uniform__n500,2417,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,22
paper_f1_cusp__uniform__n500,2418,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,17,26
paper_f1_cusp__uniform__n500,2419,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,25
paper_f1_cusp__uniform__n500,2420,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,23
paper_f1_cusp__uniform__n500,2421,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2422,True,0.22554890219560877,0.38323353293413176,0.15768463073852299,False,True,16,27
paper_f1_cusp__uniform__n500,2423,True,0.1936127744510978,0.36726546906187624,0.17365269461077842,False,True,15,24
paper_f1_cusp__uniform__n500,2424,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,16,27
paper_f1_cusp__uniform__n500,2425,True,0.22554890219560877,0.4151696606786427,0.18962075848303392,False,True,17,25
paper_f1_cusp__uniform__n500,2426,True,0.249500998003992,0.3992015968063872,0.14970059880239522,False,True,21,26
paper_f1_cusp__uniform__n500,2427,True,0.27345309381237526,0.4151696606786427,0.14171656686626743,False,True,17,23
paper_f1_cusp__uniform__n500,2428,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,17,25
paper_f1_cusp__uniform__n500,2429,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,22
paper_f1_cusp__uniform__n500,2430,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,17,27
paper_f1_cusp__uniform__n500,2431,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,17,26
paper_f1_cusp__uniform__n500,2432,True,0.22554890219560877,0.36726546906187624,0.14171656686626746,False,True,16,27
paper_f1_cusp__uniform__n500,2433,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,15,24
paper_f1_cusp__uniform__n500,2434,False,0.47305389221556887,0.3992015968063872,nan,True,False,15,26
paper_f1_cusp__uniform__n500,2435,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,18,22
paper_f1_cusp__uniform__n500,2436,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,15,23
paper_f1_cusp__uniform__n500,2437,False,0.2774451097804391,0.2834331337325349,0.0059880239520958,False,False,21,25
paper_f1_cusp__uniform__n500,2438,True,0.22554890219560877,0.3992015968063872,0.17365269461077845,False,True,18,26
paper_f1_cusp__uniform__n500,2439,True,0.20958083832335328,0.4151696606786427,0.2055888223552894,False,True,16,24
paper_f1_cusp__uniform__n500,2440,True,0.24151696606786427,0.35129740518962077,0.1097804391217565,False,True,18,25
paper_f1_cusp__uniform__n500,2441,True,0.249500998003992,0.4151696606786427,0.1656686626746507,False,True,19,24
paper_f1_cusp__uniform__n500,2442,True,0.24151696606786427,0.4151696606786427,0.17365269461077842,False,True,16,25
paper_f1_cusp__uniform__n500,2443,True,0.20958083832335328,0.3992015968063872,0.18962075848303395,False,True,16,24
paper_f1_cusp__uniform__n500,2444,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,18,25
paper_f1_cusp__uniform__n500,2445,True,0.22554890219560877,0.36726546906187624,0.14171656686626746,False,True,17,24
paper_f1_cusp__uniform__n500,2446,True,0.24151696606786427,0.3992015968063872,0.15768463073852296,False,True,19,27
